current_filename,full_path,old_filename,proposed_date,current_exif_date,directory,dir_year,file_modified,confidence,reasoning,date_differs,update_reason
IMG_20230823_120951.heic,/Volumes/photo-1/2023/2023/IMG_20230823_120951.heic,IMG20230823_120951.heic,2023-08-23 12:09:51,NONE,2023/2023,2023,2023-08-23T13:09:51.790000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_120959.heic,/Volumes/photo-1/2023/2023/IMG_20230823_120959.heic,IMG20230823_120959.heic,2023-08-23 12:09:59,NONE,2023/2023,2023,2023-08-23T13:09:59.663000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121004.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121004.heic,IMG20230823_121004.heic,2023-08-23 12:10:04,NONE,2023/2023,2023,2023-08-23T13:10:04.733000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121006.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121006.heic,IMG20230823_121006.heic,2023-08-23 12:10:06,NONE,2023/2023,2023,2023-08-23T13:10:06.071000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121010.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121010.heic,IMG20230823_121010.heic,2023-08-23 12:10:10,NONE,2023/2023,2023,2023-08-23T13:10:10.944000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121012.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121012.heic,IMG20230823_121012.heic,2023-08-23 12:10:12,NONE,2023/2023,2023,2023-08-23T13:10:12.743000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121022.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121022.heic,IMG20230823_121022.heic,2023-08-23 12:10:22,NONE,2023/2023,2023,2023-08-23T13:10:22.692000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121026.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121026.heic,IMG20230823_121026.heic,2023-08-23 12:10:26,NONE,2023/2023,2023,2023-08-23T13:10:26.259000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_121029.heic,/Volumes/photo-1/2023/2023/IMG_20230823_121029.heic,IMG20230823_121029.heic,2023-08-23 12:10:29,NONE,2023/2023,2023,2023-08-23T13:10:29.727000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123128.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123128.heic,IMG20230823_123128.heic,2023-08-23 12:31:28,NONE,2023/2023,2023,2023-08-23T13:31:28.682000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123138.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123138.heic,IMG20230823_123138.heic,2023-08-23 12:31:38,NONE,2023/2023,2023,2023-08-23T13:31:38.272000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123141.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123141.heic,IMG20230823_123141.heic,2023-08-23 12:31:41,NONE,2023/2023,2023,2023-08-23T13:31:41.265000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123159.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123159.heic,IMG20230823_123159.heic,2023-08-23 12:31:59,NONE,2023/2023,2023,2023-08-23T13:31:59.920000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123342.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123342.heic,IMG20230823_123342.heic,2023-08-23 12:33:42,NONE,2023/2023,2023,2023-08-23T13:33:42.432000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123356.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123356.heic,IMG20230823_123356.heic,2023-08-23 12:33:56,NONE,2023/2023,2023,2023-08-23T13:33:56.425000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123754.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123754.heic,IMG20230823_123754.heic,2023-08-23 12:37:54,NONE,2023/2023,2023,2023-08-23T13:37:54.202000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123756.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123756.heic,IMG20230823_123756.heic,2023-08-23 12:37:56,NONE,2023/2023,2023,2023-08-23T13:37:56.424000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_123758.heic,/Volumes/photo-1/2023/2023/IMG_20230823_123758.heic,IMG20230823_123758.heic,2023-08-23 12:37:58,NONE,2023/2023,2023,2023-08-23T13:37:58.585000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124021.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124021.heic,IMG20230823_124021.heic,2023-08-23 12:40:21,NONE,2023/2023,2023,2023-08-23T13:40:21.105000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124036.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124036.heic,IMG20230823_124036.heic,2023-08-23 12:40:36,NONE,2023/2023,2023,2023-08-23T13:40:36.288000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124038.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124038.heic,IMG20230823_124038.heic,2023-08-23 12:40:38,NONE,2023/2023,2023,2023-08-23T13:40:38.555000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124444.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124444.heic,IMG20230823_124444.heic,2023-08-23 12:44:44,NONE,2023/2023,2023,2023-08-23T13:44:44.102000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124448.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124448.heic,IMG20230823_124448.heic,2023-08-23 12:44:48,NONE,2023/2023,2023,2023-08-23T13:44:48.852000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124450.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124450.heic,IMG20230823_124450.heic,2023-08-23 12:44:50,NONE,2023/2023,2023,2023-08-23T13:44:50.870000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124610.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124610.heic,IMG20230823_124610.heic,2023-08-23 12:46:10,NONE,2023/2023,2023,2023-08-23T13:46:10.687000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124615.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124615.heic,IMG20230823_124615.heic,2023-08-23 12:46:15,NONE,2023/2023,2023,2023-08-23T13:46:15.848000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124619.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124619.heic,IMG20230823_124619.heic,2023-08-23 12:46:19,NONE,2023/2023,2023,2023-08-23T13:46:19.198000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124713.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124713.heic,IMG_20230823_134713.HEIC,2023-08-23 13:47:13,NONE,2023/2023,2023,2023-08-23T13:47:13.938000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124713_1.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124713_1.heic,IMG_20230823_134713_1.HEIC,2023-08-23 13:47:13,NONE,2023/2023,2023,2023-08-23T13:47:13.938000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124815.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124815.heic,IMG20230823_124815.heic,2023-08-23 12:48:15,NONE,2023/2023,2023,2023-08-23T13:48:15.147000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124817.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124817.heic,IMG20230823_124817.heic,2023-08-23 12:48:17,NONE,2023/2023,2023,2023-08-23T13:48:17.212000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124821.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124821.heic,IMG20230823_124821.heic,2023-08-23 12:48:21,NONE,2023/2023,2023,2023-08-23T13:48:21.096000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124838.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124838.heic,IMG20230823_124838.heic,2023-08-23 12:48:38,NONE,2023/2023,2023,2023-08-23T13:48:38.477000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124844.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124844.heic,IMG20230823_124844.heic,2023-08-23 12:48:44,NONE,2023/2023,2023,2023-08-23T13:48:44.604000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124853.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124853.heic,IMG20230823_124853.heic,2023-08-23 12:48:53,NONE,2023/2023,2023,2023-08-23T13:48:53.846000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_124932.heic,/Volumes/photo-1/2023/2023/IMG_20230823_124932.heic,IMG20230823_124932.heic,2023-08-23 12:49:32,NONE,2023/2023,2023,2023-08-23T13:49:32.266000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125046.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125046.heic,IMG20230823_125046.heic,2023-08-23 12:50:46,NONE,2023/2023,2023,2023-08-23T13:50:46.493000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125048.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125048.heic,IMG20230823_125048.heic,2023-08-23 12:50:48,NONE,2023/2023,2023,2023-08-23T13:50:48.323000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125105.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125105.heic,IMG20230823_125105.heic,2023-08-23 12:51:05,NONE,2023/2023,2023,2023-08-23T13:51:05.891000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125116.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125116.heic,IMG20230823_125116.heic,2023-08-23 12:51:16,NONE,2023/2023,2023,2023-08-23T13:51:16.891000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125201.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125201.heic,IMG20230823_125201.heic,2023-08-23 12:52:01,NONE,2023/2023,2023,2023-08-23T13:52:01.279000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125205.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125205.heic,IMG20230823_125205.heic,2023-08-23 12:52:05,NONE,2023/2023,2023,2023-08-23T13:52:05.355000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125224.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125224.heic,IMG20230823_125224.heic,2023-08-23 12:52:24,NONE,2023/2023,2023,2023-08-23T13:52:24.714000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125242.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125242.heic,IMG20230823_125242.heic,2023-08-23 12:52:42,NONE,2023/2023,2023,2023-08-23T13:52:42.014000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125605.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125605.heic,IMG20230823_125605.heic,2023-08-23 12:56:05,NONE,2023/2023,2023,2023-08-23T13:56:05.441000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125608.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125608.heic,IMG20230823_125608.heic,2023-08-23 12:56:08,NONE,2023/2023,2023,2023-08-23T13:56:08.077000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125618.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125618.heic,IMG20230823_125618.heic,2023-08-23 12:56:18,NONE,2023/2023,2023,2023-08-23T13:56:18.088000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125621.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125621.heic,IMG20230823_125621.heic,2023-08-23 12:56:21,NONE,2023/2023,2023,2023-08-23T13:56:21.592000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_125627.heic,/Volumes/photo-1/2023/2023/IMG_20230823_125627.heic,IMG20230823_125627.heic,2023-08-23 12:56:27,NONE,2023/2023,2023,2023-08-23T13:56:27.429000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_131929.heic,/Volumes/photo-1/2023/2023/IMG_20230823_131929.heic,IMG20230823_131929.heic,2023-08-23 13:19:29,NONE,2023/2023,2023,2023-08-23T14:19:29.560000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_131934.heic,/Volumes/photo-1/2023/2023/IMG_20230823_131934.heic,IMG20230823_131934.heic,2023-08-23 13:19:34,NONE,2023/2023,2023,2023-08-23T14:19:34.032000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_131941.heic,/Volumes/photo-1/2023/2023/IMG_20230823_131941.heic,IMG20230823_131941.heic,2023-08-23 13:19:41,NONE,2023/2023,2023,2023-08-23T14:19:41.432000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_131958.heic,/Volumes/photo-1/2023/2023/IMG_20230823_131958.heic,IMG20230823_131958.heic,2023-08-23 13:19:58,NONE,2023/2023,2023,2023-08-23T14:19:58.035000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132015.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132015.heic,IMG20230823_132015.heic,2023-08-23 13:20:15,NONE,2023/2023,2023,2023-08-23T14:20:15.260000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132024.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132024.heic,IMG20230823_132024.heic,2023-08-23 13:20:24,NONE,2023/2023,2023,2023-08-23T14:20:24.650000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132025.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132025.heic,IMG20230823_132025.heic,2023-08-23 13:20:25,NONE,2023/2023,2023,2023-08-23T14:20:25.264000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132026.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132026.heic,IMG20230823_132026.heic,2023-08-23 13:20:26,NONE,2023/2023,2023,2023-08-23T14:20:26.920000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132105.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132105.heic,IMG20230823_132105.heic,2023-08-23 13:21:05,NONE,2023/2023,2023,2023-08-23T14:21:05.895000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132120.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132120.heic,IMG20230823_132120.heic,2023-08-23 13:21:20,NONE,2023/2023,2023,2023-08-23T14:21:20.835000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132127.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132127.heic,IMG20230823_132127.heic,2023-08-23 13:21:27,NONE,2023/2023,2023,2023-08-23T14:21:27.265000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132128.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132128.heic,IMG20230823_132128.heic,2023-08-23 13:21:28,NONE,2023/2023,2023,2023-08-23T14:21:28.360000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132130.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132130.heic,IMG20230823_132130.heic,2023-08-23 13:21:30,NONE,2023/2023,2023,2023-08-23T14:21:30.946000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132135.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132135.heic,IMG20230823_132135.heic,2023-08-23 13:21:35,NONE,2023/2023,2023,2023-08-23T14:21:35.124000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132137.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132137.heic,IMG20230823_132137.heic,2023-08-23 13:21:37,NONE,2023/2023,2023,2023-08-23T14:21:37.135000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_132139.heic,/Volumes/photo-1/2023/2023/IMG_20230823_132139.heic,IMG20230823_132139.heic,2023-08-23 13:21:39,NONE,2023/2023,2023,2023-08-23T14:21:39.158000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_133946.heic,/Volumes/photo-1/2023/2023/IMG_20230823_133946.heic,IMG20230823_133946.heic,2023-08-23 13:39:46,NONE,2023/2023,2023,2023-08-23T14:39:46.162000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_133947.heic,/Volumes/photo-1/2023/2023/IMG_20230823_133947.heic,IMG20230823_133947.heic,2023-08-23 13:39:47,NONE,2023/2023,2023,2023-08-23T14:39:47.657000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134016.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134016.heic,IMG20230823_134016.heic,2023-08-23 13:40:16,NONE,2023/2023,2023,2023-08-23T14:40:16.450000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134023.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134023.heic,IMG20230823_134023.heic,2023-08-23 13:40:23,NONE,2023/2023,2023,2023-08-23T14:40:23.573000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134029.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134029.heic,IMG20230823_134029.heic,2023-08-23 13:40:29,NONE,2023/2023,2023,2023-08-23T14:40:29.944000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134356.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134356.heic,IMG20230823_134356.heic,2023-08-23 13:43:56,NONE,2023/2023,2023,2023-08-23T14:43:56.108000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134358.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134358.heic,IMG20230823_134358.heic,2023-08-23 13:43:58,NONE,2023/2023,2023,2023-08-23T14:43:58.703000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134400.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134400.heic,IMG20230823_134400.heic,2023-08-23 13:44:00,NONE,2023/2023,2023,2023-08-23T14:44:00.807000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_134405.heic,/Volumes/photo-1/2023/2023/IMG_20230823_134405.heic,IMG20230823_134405.heic,2023-08-23 13:44:05,NONE,2023/2023,2023,2023-08-23T14:44:05.585000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_140824.heic,/Volumes/photo-1/2023/2023/IMG_20230823_140824.heic,IMG20230823_140824.heic,2023-08-23 14:08:24,NONE,2023/2023,2023,2023-08-23T15:08:24.327000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_140826.heic,/Volumes/photo-1/2023/2023/IMG_20230823_140826.heic,IMG20230823_140826.heic,2023-08-23 14:08:26,NONE,2023/2023,2023,2023-08-23T15:08:26.687000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_140830.heic,/Volumes/photo-1/2023/2023/IMG_20230823_140830.heic,IMG20230823_140830.heic,2023-08-23 14:08:30,NONE,2023/2023,2023,2023-08-23T15:08:30,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_181902.heic,/Volumes/photo-1/2023/2023/IMG_20230823_181902.heic,IMG20230823_181902.heic,2023-08-23 18:19:02,NONE,2023/2023,2023,2023-08-23T19:19:02.233000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_181917.heic,/Volumes/photo-1/2023/2023/IMG_20230823_181917.heic,IMG20230823_181917.heic,2023-08-23 18:19:17,NONE,2023/2023,2023,2023-08-23T19:19:17.085000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_181920.heic,/Volumes/photo-1/2023/2023/IMG_20230823_181920.heic,IMG20230823_181920.heic,2023-08-23 18:19:20,NONE,2023/2023,2023,2023-08-23T19:19:20.131000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_181931.heic,/Volumes/photo-1/2023/2023/IMG_20230823_181931.heic,IMG20230823_181931.heic,2023-08-23 18:19:31,NONE,2023/2023,2023,2023-08-23T19:19:31.283000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_182825.heic,/Volumes/photo-1/2023/2023/IMG_20230823_182825.heic,IMG20230823_182825.heic,2023-08-23 18:28:25,NONE,2023/2023,2023,2023-08-23T19:28:25.014000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_182829.heic,/Volumes/photo-1/2023/2023/IMG_20230823_182829.heic,IMG20230823_182829.heic,2023-08-23 18:28:29,NONE,2023/2023,2023,2023-08-23T19:28:29.499000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_182831.heic,/Volumes/photo-1/2023/2023/IMG_20230823_182831.heic,IMG20230823_182831.heic,2023-08-23 18:28:31,NONE,2023/2023,2023,2023-08-23T19:28:31.818000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_185254.heic,/Volumes/photo-1/2023/2023/IMG_20230823_185254.heic,IMG_20230823_195254.HEIC,2023-08-23 19:52:54,NONE,2023/2023,2023,2023-08-23T19:52:54.121000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230823_212845.heic,/Volumes/photo-1/2023/2023/IMG_20230823_212845.heic,IMG20230823_212845.heic,2023-08-23 21:28:45,NONE,2023/2023,2023,2023-08-23T22:28:45.933000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
